id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
504,3.43276676616e-13,6.58352452415e-12,5.40346440552e-14,6.05016787741e-16,2.98468943789e-19,7.42469175268e-20,9.17139424844e-14,3.14924247704e-13,4.66103386998e-08,8.7090761312e-18,8.87782759361e-19,9.70482583185e-10,8.73369293553e-11,9.66030881955e-08,1.3010844846e-08,8.10785601645e-16,3.50371198721e-09,1.45226835002e-07,3.96795972273e-14,2.90990148644e-10,2.94926893127e-16,3.39898956853e-18,1.57585683513e-15,1.16076486292e-20,9.20401799636e-19,4.22679035975e-17,2.90231866318e-10,2.10152438528e-13,1.62598913689e-18,2.27872893878e-18,2.97194384445e-14,1.61340580568e-15,1.05385907003e-16,3.50755582452e-17,1.96001594403e-14,3.12798736378e-19,1.31958788514e-13,5.78181098376e-14,5.11873233212e-16,1.33058643856e-14,6.29729393631e-11,2.81480829756e-08,7.85025423895e-16,5.96039233594e-12,6.6886032303e-12,5.1650974757e-14,5.63751504801e-20,5.00457364438e-09,2.10367412379e-09,8.55600479355e-10,6.06806133119e-11,2.06015160595e-19,1.47584151405e-15,1.32634157529e-15,1.97564561965e-17,8.28224152595e-20,4.5183448491e-19,1.33531168345e-08,2.52096260533e-10,3.58024509562e-13,2.5931869499e-12,1.46384033353e-18,4.10356326014e-14,2.89865353942e-12,2.73943938186e-18,3.06896448054e-17,1.68955798516e-15,2.75842283043e-12,2.09974637504e-12,3.61109471318e-12,2.45995707656e-19,9.67750388831e-14,8.61713914202e-18,1.55862087932e-15,4.82169576117e-18,9.34669771186e-15,3.9585731069e-13,3.14860498785e-10,6.91461656652e-18,9.80495892112e-18,1.29435592706e-17,3.85863953298e-15,3.34807181979e-12,3.68785202571e-14,2.98789245841e-14,2.46232743396e-12,1.9016162256e-10,7.25979068528e-11,1.37490425221e-18,2.25197336334e-08,2.43209946574e-16,4.36819157235e-12,2.31368569487e-19,3.29875731935e-15,5.09848625541e-08,0.999999523163,5.55317447198e-16,4.75791628318e-12,6.57791895497e-14
507,5.87363890858e-09,2.09228569608e-17,4.25673322841e-21,3.35078107711e-16,2.46401752007e-17,2.56275159686e-23,3.7905094662e-22,1.76085225037e-18,3.2445552046e-16,2.18719246218e-16,1.62538507501e-14,3.64068101499e-16,7.13832376332e-20,1.97166233141e-18,1.52098529836e-20,5.09798173001e-23,3.80005532249e-12,2.0722599016e-18,0.999999761581,6.70787486589e-22,2.40599803535e-13,7.97169125166e-23,2.43654852484e-23,2.5839506749e-19,9.9968850472e-13,9.21741170484e-18,1.23951811179e-20,7.71324660079e-20,1.12901097772e-14,3.42085146745e-21,4.2089754226e-19,1.06985947055e-23,1.50444136299e-20,2.01765275032e-22,3.57033707915e-28,2.80844737657e-13,4.07481385915e-26,1.04210690214e-22,1.03956129533e-23,3.5129997108e-21,1.02025242584e-22,1.83888954857e-21,1.03639303272e-24,1.29706334562e-08,3.64099495691e-19,3.59289626696e-27,1.954619435e-24,1.85541915065e-22,3.19347493565e-15,2.6413712817e-07,8.55316789504e-21,5.05645956295e-22,8.57199658727e-18,3.07442890184e-15,1.47425288308e-18,1.56652724563e-20,4.61668318225e-18,2.76562137814e-22,5.84241304242e-23,1.72574288184e-23,1.41065237269e-09,8.51932148974e-24,1.35771678739e-16,6.72163007572e-22,6.89178720879e-18,1.76441960407e-14,1.2428400221e-23,2.47433224063e-24,2.56946468476e-17,8.55072870148e-12,4.12949208215e-17,2.42645069619e-13,1.90088684621e-26,2.56014331879e-15,2.72104552168e-19,9.27604110861e-17,2.68431474235e-17,6.34791585264e-20,1.7028726209e-25,2.12087271328e-21,1.98244057751e-17,1.67414743433e-23,2.15983804962e-25,3.32609026434e-22,1.17756840862e-23,9.29916651427e-19,5.83137921631e-12,5.56416690745e-21,1.98181969574e-18,2.34852692849e-11,1.91368615217e-17,1.71752279066e-09,1.39986372409e-17,2.52527626631e-13,5.00426221457e-23,1.16436028842e-15,1.19315148806e-21,1.30121910747e-15,7.03206289589e-17
509,3.56548856195e-13,2.3279181317e-13,1.56373961062e-21,1.71369239329e-13,1.71030351611e-16,1.2815450091e-23,6.71388547445e-18,7.36639221843e-11,2.58096988226e-10,7.06134310434e-17,8.21871068979e-08,1.73138148263e-09,5.27296788277e-06,1.60944313432e-11,1.72180900648e-08,1.28363872689e-16,8.13742248498e-13,5.8499978195e-09,1.87218469894e-12,6.02066367391e-22,1.3428068435e-08,3.43825976132e-18,2.99807027078e-13,3.86394312813e-13,7.28166034439e-17,1.9324839038e-12,1.33872459559e-13,2.46977099137e-16,1.08163456151e-14,1.30451980958e-16,1.21241675562e-16,1.20057947018e-16,8.58011701934e-18,1.20616556565e-13,2.7321462855e-19,1.18919292274e-13,2.91138644977e-18,7.37102097874e-21,4.56234825192e-24,1.39667790453e-21,1.97420298586e-23,9.98379913355e-14,1.94318706555e-24,2.59356173814e-19,2.86992867859e-16,1.17357754875e-17,5.74002163075e-13,3.60477020969e-22,6.20554090969e-14,8.57099981266e-12,8.13885996515e-22,1.05918800206e-13,1.03719099975e-09,4.52955306997e-14,6.98821041203e-18,8.5241265854e-20,1.42016829912e-19,7.97082547366e-21,4.92432315504e-20,2.26508821996e-20,5.36813909296e-12,5.94373496817e-23,5.90121089772e-06,3.50515689355e-22,4.99436863394e-12,1.68424593716e-10,2.28532496136e-15,2.49386140041e-19,6.19028728114e-19,5.85842590905e-21,1.56632207747e-13,5.02273795586e-17,8.64270249076e-24,1.07341623361e-17,1.58901686839e-13,4.32601198448e-15,4.26225121617e-26,3.61252598517e-19,1.24818891947e-19,2.13666639937e-09,3.53610912253e-13,2.04262636295e-18,1.77904367406e-25,8.73837569568e-17,8.23395453457e-21,2.08626728116e-20,1.01914504464e-14,3.40800690602e-24,6.38503403167e-19,1.55656015404e-16,4.97962829731e-22,0.999951124191,3.82842455654e-12,3.74906521756e-05,1.09812307427e-14,4.20628983033e-12,1.58019052452e-18,1.47919559088e-13,6.13931513049e-15
512,4.83435894315e-21,4.65857599252e-17,1.97122820386e-15,7.0642428687e-17,2.63715833368e-17,1.15764619706e-14,6.72095444416e-16,3.86720874362e-18,6.75340392482e-19,7.99426945243e-19,5.34985182305e-17,3.49340044813e-17,1.69543684298e-18,1.20343508294e-15,9.84643941805e-20,1.14882861796e-13,1.31533562622e-17,3.27416517067e-19,1.26451722281e-16,6.65870930159e-17,2.09356411364e-15,2.17919620646e-16,4.77799266818e-09,4.7478134705e-13,4.01974291255e-14,3.19708892877e-14,2.08642536959e-18,1.00194898673e-18,1.31150379445e-08,0.999995470047,1.02275699021e-08,1.44155304013e-13,1.58117808668e-13,2.06720127195e-15,8.79703600953e-15,1.78261392472e-18,1.68986555977e-13,1.65888316417e-08,4.63744456169e-08,6.52028669772e-13,7.80355641217e-12,1.29783870706e-21,1.28944778473e-16,2.45173280007e-14,2.34592841966e-19,5.40973018682e-19,6.15188655857e-18,2.92706475665e-16,2.75735760285e-17,2.14703233491e-12,2.74063306966e-16,1.16053286416e-15,3.97839908534e-19,2.47036007102e-13,1.49611670709e-12,4.47265438197e-06,3.49452378587e-15,4.42205706731e-13,6.32939424475e-19,3.44262710952e-17,4.78510775942e-16,1.68510354477e-15,1.25081002955e-13,3.51434383406e-18,2.2407073484e-13,2.29468405339e-17,3.12235402599e-15,1.43485250348e-08,2.71578749073e-11,5.5903693133e-12,2.84726114214e-11,1.56254298597e-16,3.91144229636e-15,1.10812233329e-17,7.10182366916e-18,3.6035904183e-18,6.17504234245e-19,2.11272880159e-13,2.19330516975e-18,2.74636997172e-11,2.18825223275e-15,3.79803141392e-16,1.85328783921e-16,1.53223214357e-17,3.48449893071e-12,2.65847047673e-17,1.33462865448e-16,2.45926515914e-13,1.19083616665e-14,7.92224145155e-16,1.65861714554e-12,1.34856806228e-18,2.26689411735e-14,1.6977295767e-16,6.09335037289e-20,4.06156020521e-18,4.55760747881e-14,7.86490192015e-18,6.74169650227e-14
515,5.07122825078e-21,2.80822359893e-15,2.402378472e-21,1.97685737307e-15,1.37224416861e-19,1.37602425476e-18,2.05455028683e-28,4.46855326143e-21,6.79250888828e-19,4.63309321775e-20,2.69564814914e-09,1.25384638694e-24,1.10636766946e-13,7.4263966414e-22,1.11533245245e-20,5.77129729492e-22,9.55245853189e-16,5.22424041673e-24,1.47795417117e-26,3.10132492289e-23,1.12222667263e-17,1.00129106395e-12,9.11423658816e-20,3.43304026458e-21,3.98432504942e-29,1.07222378134e-21,5.46198641871e-11,1.20450355148e-14,2.71033543106e-21,9.63424472455e-17,2.55933740687e-22,3.75555853083e-09,1.34432076582e-10,1.78543239564e-21,3.77077993938e-14,5.82694251021e-19,4.87764832575e-18,3.10637494383e-19,1.41253011334e-18,1.93478019855e-22,1.89467194732e-25,8.03497862929e-19,4.20482808186e-14,5.15205993972e-25,2.80539704999e-15,4.04130268126e-20,3.63142363402e-11,1.74526723854e-25,5.65457192913e-24,2.07004775569e-21,3.78885037087e-16,2.29563956964e-05,3.82945720274e-19,3.06503901222e-17,3.88919018518e-12,9.14483835879e-11,1.50182141029e-11,2.08590400262e-26,2.01248658977e-18,7.1190993164e-15,1.31020269442e-21,2.16347848442e-17,5.31463005898e-18,1.46881003465e-18,0.999955534935,5.35492326739e-18,3.49986576179e-12,3.72490981281e-21,1.5281850221e-12,9.44304199214e-16,3.5439746561e-22,9.10643358503e-24,3.70725442975e-17,1.76734143058e-19,1.66714680255e-11,9.60435397879e-10,3.91208479666e-26,2.89582882853e-16,2.28250171585e-13,1.69256071696e-15,4.66445120826e-18,1.20472364723e-11,3.55660449156e-18,2.14626634261e-05,3.13776844507e-08,2.96489267939e-19,9.62113101024e-25,1.56670647231e-23,6.23668055134e-14,1.25116811057e-28,7.55249185009e-17,1.26446964338e-19,4.41479858682e-18,3.9677567657e-17,6.34028397412e-18,4.18264603752e-22,5.10760443678e-16,1.18869070102e-16,2.68334644473e-17
518,5.68205955117e-18,4.52943346892e-14,1.90293313508e-17,5.74876591285e-21,5.28088467053e-12,2.35362662693e-09,2.2346680062e-09,2.61922726346e-13,7.02338740551e-13,8.72503180815e-11,7.77483004193e-14,1.2157827696e-11,3.03829735622e-14,2.46872911003e-10,2.80436671064e-13,1.68793343018e-12,1.34569075588e-17,1.0581338018e-14,1.04487138872e-17,5.96113995009e-16,5.65273332699e-14,1.11067673423e-20,5.89630828971e-13,1.03650343112e-16,6.69490143124e-17,2.02200992016e-17,1.21938873929e-12,1.12582168229e-17,6.45946796052e-10,2.22237406564e-14,1.65781238806e-17,2.0341419466e-16,1.83038906449e-17,1.95843298176e-12,5.82572965663e-19,1.01815077203e-10,3.42409222538e-18,3.37151741405e-20,2.03782106398e-18,1.31690929953e-21,5.30263654574e-23,7.64816881233e-20,4.64776771977e-16,4.26800546095e-18,4.93445859391e-17,1.08290336657e-16,6.64930147076e-14,5.38636848543e-15,4.92316385955e-15,1.96124678455e-13,1.1291199409e-18,1.00283083432e-13,2.24335286946e-14,4.355701997e-12,1.80806255384e-11,3.0286322495e-12,2.71732709576e-14,1.4266905405e-22,1.40087043392e-20,2.60528404405e-11,2.70881566666e-17,7.00438716902e-14,2.41742970212e-15,3.53777718232e-09,4.79721141554e-14,2.66746159911e-16,3.66486918937e-12,2.74742481806e-17,2.06373985858e-17,3.87396379895e-14,2.34029906565e-10,4.5265760491e-06,1.50220192053e-15,1.46712442271e-14,6.0847973795e-14,5.31430207525e-15,1.19040087018e-20,3.95626558586e-15,1.15900228082e-07,2.94201173297e-14,0.999995350838,5.68952665945e-16,1.15221179819e-10,1.73322315701e-12,1.1267428776e-14,1.84815716222e-21,6.4254688534e-17,2.22328195442e-21,3.51578325406e-15,7.52730118123e-19,2.24854806506e-19,1.43954297589e-15,1.99050165239e-10,2.38469161085e-10,2.29204578571e-21,7.31131625828e-18,2.94365892618e-16,5.16398645906e-20,2.43503748513e-19
525,6.52161917685e-21,5.44547995021e-15,1.83932452602e-10,8.23419701564e-14,4.22780984331e-16,1.71472031019e-10,0.999999880791,5.83119386111e-11,1.88871298159e-13,7.89150322146e-18,8.70793629571e-21,2.59093717618e-13,1.57336824902e-18,1.41064304335e-11,2.51608013548e-16,2.7102589617e-10,1.27371863738e-20,2.43146162926e-11,1.50046877559e-21,1.39857722625e-10,7.24410555876e-19,9.42583859452e-21,3.83668877918e-12,1.19066641778e-18,4.51474764741e-18,5.18826250398e-18,2.30268368401e-16,9.05683361407e-19,6.2917675514e-09,6.76098120631e-13,1.81001422184e-10,1.06611523973e-16,4.93160911684e-14,2.28364233041e-14,2.59384210108e-15,2.59263639203e-14,1.3797117962e-11,6.05344470377e-17,8.58640077959e-17,5.96690597865e-14,3.3554905382e-11,1.15645395054e-16,2.65442667846e-11,1.5952849122e-15,5.85669337616e-16,2.66220756551e-09,2.32254357744e-22,7.67883187591e-11,2.76261574516e-15,8.0923747688e-17,4.05355159161e-11,6.31262955152e-22,5.58136402492e-14,2.33199012401e-14,3.56752044513e-20,3.41205369351e-14,1.54223909936e-22,2.60035347205e-13,4.89605318094e-13,2.0467481876e-13,6.47486946871e-13,2.789256996e-16,2.64820606489e-19,4.63381286467e-12,1.09138686618e-20,3.14576883889e-20,1.77046081246e-14,2.06030017266e-13,7.21777420783e-16,3.17418140383e-12,1.48723417999e-17,3.35089400672e-10,7.72113405874e-21,7.57577865457e-14,1.91312495696e-24,6.261917715e-25,6.99856610449e-15,7.64830623185e-16,6.44223679703e-17,1.32231779779e-12,9.21842655544e-08,5.65850361359e-12,1.34784281514e-08,8.45711526226e-18,2.84502988041e-16,2.09592175044e-16,2.59641982393e-12,3.70848540949e-14,3.81297062387e-24,8.78677844054e-15,3.68428521232e-16,8.93749523312e-20,1.61691545569e-11,4.94941415174e-16,5.02974235612e-13,5.15703198562e-16,5.56091092681e-17,2.59897306041e-22,2.49780110657e-19
526,3.07026323682e-18,5.87445334889e-14,6.40434508005e-20,4.161280087e-23,9.8158294508e-15,1.01478088155e-08,1.24131534926e-14,4.49748196465e-21,1.09121847842e-12,2.6444233088e-13,8.81587259291e-18,3.66304981509e-18,5.0637224753e-20,2.10499085068e-13,2.48143311454e-11,2.64068424067e-16,1.23849043e-12,1.63324166425e-21,3.3427438072e-20,2.99625931652e-18,3.86472017075e-17,3.02409820411e-15,2.37231122164e-15,2.77504782419e-22,1.41506659806e-20,2.38444820454e-17,8.37637875728e-11,4.30620115439e-15,9.70404702229e-18,6.51659510477e-21,2.01940739786e-23,1.27832423466e-11,2.47608773957e-17,1.90657650834e-15,4.75368720459e-17,1.15258822452e-14,1.16012173555e-15,1.00460558067e-18,1.88343705053e-15,1.19024912584e-17,4.82088050359e-21,4.05411839211e-17,2.89353413439e-19,4.72882677208e-21,7.30371033255e-18,6.43637635681e-21,4.43275451067e-11,5.23679856719e-18,4.4427205647e-17,1.11469444869e-17,2.16452354441e-17,1.2248756176e-10,7.40219931132e-23,1.67120386315e-18,2.78875671716e-16,3.06845717842e-20,2.17639916505e-11,1.34519411318e-24,1.18654162253e-23,3.14870951534e-09,2.75693259907e-21,1.12274841845e-15,4.19528396787e-20,1.26405339529e-07,1.89637082011e-15,4.18569255017e-20,7.03737402011e-14,1.95731157496e-18,2.84408418136e-17,3.72746660869e-19,3.79404883706e-17,1.08673930965e-10,2.00483052382e-09,1.10612840408e-19,1.38537931127e-10,3.78090354164e-12,1.55735056935e-21,6.10688669772e-12,0.999999761581,1.26640637389e-22,1.12503062422e-09,8.03470861621e-22,1.14591696132e-08,1.43750554571e-07,3.08567001161e-13,9.62431887604e-23,2.28834589464e-26,3.60117981972e-22,4.94755764135e-11,1.53915250752e-23,3.04625659413e-24,1.13324479012e-20,1.69755847077e-20,1.80010155685e-18,2.07875903383e-19,1.07044243659e-17,5.87888790171e-19,2.58251350128e-14,9.58954083863e-23
527,4.72225315017e-16,4.33133421012e-16,6.78618445143e-15,6.81209000319e-09,6.43396900273e-19,1.50722200687e-17,2.89952728494e-10,3.13330980085e-12,2.39432022928e-14,1.51087361112e-22,9.63725193398e-13,1.22853081711e-18,6.52862841371e-14,1.4525707132e-16,1.16565656646e-15,6.51076427709e-16,3.70220556292e-21,1.95070834486e-11,2.07098301908e-20,8.42857710099e-16,2.13702084783e-16,6.08318350116e-17,4.8419503538e-17,3.63749210551e-19,6.37233306918e-22,2.4127561449e-16,2.01246918435e-11,1.9954817747e-16,3.81301401857e-14,8.82323939727e-16,8.93397010017e-13,9.63375712537e-10,7.82523046361e-10,1.11107529427e-11,6.05724064656e-12,7.09772147371e-20,2.71431375154e-08,1.91479374701e-17,2.51987060792e-16,6.38276849316e-15,3.19764343042e-13,6.45890702033e-11,1.92245240452e-14,3.33422661225e-16,5.1476720598e-15,0.999998569489,1.63023362713e-13,3.94733685275e-16,3.74779944848e-16,5.25532625486e-17,2.70489608489e-09,3.79557409808e-12,6.79184708474e-10,5.9724320216e-14,4.09540514008e-21,3.2766184192e-15,2.10297826824e-20,2.79282942363e-17,2.25218044214e-09,4.61126633839e-14,2.05868117692e-11,1.2097737794e-20,1.85630049718e-16,2.91687309741e-17,2.03703017013e-15,4.18911867001e-14,4.12793010045e-16,6.36615338603e-17,3.8244347332e-14,2.08009553592e-13,2.76107597422e-21,2.77567773436e-16,2.92602960164e-20,1.61769885982e-16,9.2571436712e-19,3.81092286402e-20,1.22632611195e-17,1.7890572481e-18,1.19366174217e-18,1.48057506522e-06,1.00032009314e-13,3.65729018251e-12,9.72506783762e-14,8.06335304516e-13,7.00317451599e-12,2.97799261261e-16,8.38106981819e-14,1.0226634501e-14,6.58669098764e-21,2.11960379076e-18,8.14505188014e-15,2.49614663385e-14,1.38778169512e-10,4.50722642497e-16,6.03646688191e-09,2.29321233364e-17,4.93347689596e-17,8.65381945816e-20,3.70175570268e-20
529,1.88154146896e-19,4.8634078027e-15,7.20569545871e-13,8.10800350606e-15,1.71041820437e-14,6.68989557084e-08,2.68769090317e-10,1.44531959236e-14,3.51824465239e-17,8.25175103232e-16,3.29026031681e-13,1.38690489689e-14,4.38143541486e-16,2.09185547031e-13,2.65307897967e-16,1.40692991408e-05,9.92622938918e-20,1.01467736936e-14,9.06934027878e-10,5.74967341025e-16,1.75340336488e-17,3.89216416529e-14,2.86396151239e-08,6.29919386983e-15,8.24919160758e-11,3.75613706805e-11,3.45688968851e-16,5.68963211506e-15,0.999971389771,1.38062041515e-05,9.58616013236e-08,6.53053336434e-17,4.51485897279e-11,3.73481801041e-12,7.25083296356e-13,2.91412707298e-08,2.72336373017e-14,3.9579992929e-14,1.18185723794e-12,5.06853610088e-16,2.34781058188e-15,1.11000684718e-19,1.61134612597e-11,1.15430841968e-11,1.52968559857e-15,2.64546752837e-17,6.32452079023e-16,8.62183322656e-17,3.51404800119e-16,4.53614923401e-09,8.4244304512e-15,2.8104222847e-15,1.85334581883e-12,3.07479514072e-10,7.63136841046e-14,1.14700631215e-08,2.89222795019e-11,1.0900152749e-14,7.51818884974e-21,9.26009919786e-13,5.16624266424e-14,1.14914927075e-13,1.10685224007e-12,2.49738753982e-11,1.24067002874e-13,1.27964589299e-16,1.01715146722e-11,1.14127116646e-08,1.32426394069e-12,9.22524812097e-09,2.19140176227e-07,1.03725859901e-07,7.95556537314e-11,7.56275077285e-12,3.40403417086e-17,3.0901188637e-16,7.27670228998e-16,2.38013719844e-09,4.48249888627e-16,1.12319858275e-11,6.92443435923e-08,2.98843938758e-15,1.80213699866e-13,1.90553359902e-15,1.57298743574e-18,1.11191448076e-18,3.00237767981e-09,2.63354290632e-12,5.9218446119e-12,3.597729753e-13,2.0228683637e-13,7.2374262616e-14,4.86109937026e-11,1.95266164349e-11,9.16717743983e-19,1.58455059353e-18,1.8949873612e-14,2.31179775852e-16,8.53998458322e-13
531,1.78411051124e-12,2.22450733389e-08,3.01153299973e-19,1.02747878301e-21,6.35370879173e-12,7.34331068175e-11,1.70316011669e-16,6.44750150384e-16,4.12942466679e-12,1.0,2.03846812601e-18,3.01786753139e-13,5.84670385504e-20,1.02359272994e-16,1.07022782292e-14,6.2239054522e-19,9.2980526097e-15,2.13878223175e-19,1.41278005759e-20,6.80700326396e-18,2.28280794268e-09,2.42199703447e-18,4.04946978219e-23,6.79544209803e-15,1.87424819889e-16,3.41204723489e-18,4.63366974998e-13,2.20356835827e-21,1.25508734728e-19,3.89269451433e-20,4.13334147363e-23,4.52387273997e-16,3.88531540088e-23,9.33667807972e-17,2.57700890088e-21,3.56583279614e-13,3.14055340051e-20,5.97336278441e-18,2.70555584713e-16,5.70250042488e-17,3.65277151225e-23,1.90311511482e-18,1.65848639966e-22,2.49207372239e-25,1.85709591395e-24,3.0779974224e-22,3.13866893935e-15,5.59069527869e-15,7.0739742189e-12,4.57092768666e-19,1.5393670119e-27,1.56096525476e-16,2.64137187282e-22,4.49912794501e-22,3.14372000654e-11,2.02150419014e-23,4.33153417277e-18,4.34966193485e-27,1.01193308148e-25,1.20739496197e-15,3.27565235093e-20,1.00086249493e-15,2.72979135399e-18,4.29684221788e-18,2.02854671495e-18,2.18674128479e-17,1.85879374362e-20,2.17148485674e-27,1.89806814986e-19,1.81593196862e-24,1.28396112881e-16,5.49624686041e-11,1.14351893474e-21,7.79198181325e-18,9.37738385207e-14,6.79163973324e-13,1.14314060059e-19,3.79280655027e-24,1.64293995075e-10,8.47073272309e-20,4.32395985683e-09,1.50729435986e-23,1.13156136448e-18,1.78932004338e-17,8.06155594237e-19,1.08556923789e-21,8.89012271595e-29,2.23045287144e-29,7.82560486984e-20,1.44112612708e-23,1.53608363645e-25,2.2091107301e-17,2.7426207185e-17,5.27320890709e-16,8.07516627465e-25,6.85507030284e-21,1.82351694619e-19,8.79909236661e-22,3.51430578375e-18
533,3.37086735926e-26,1.31996022759e-18,8.61423565883e-29,1.5555483885e-33,6.58456834848e-20,8.97297047862e-13,1.5283664313e-20,1.71022840988e-26,5.67902465135e-20,4.16823656029e-17,8.73944287015e-23,8.65510180646e-24,1.87265311382e-25,2.29702523922e-16,1.03015067078e-15,6.77761016991e-21,2.66399228989e-19,3.34417031096e-29,2.63780203119e-26,2.12148412545e-25,5.03167237001e-24,4.46811927433e-22,1.17835807366e-18,2.94533651293e-30,1.66442810098e-26,7.21141929673e-23,3.06609799399e-14,1.49921598874e-21,3.50936877969e-22,3.13032776107e-27,7.3686133745e-32,2.72602565561e-17,3.29817754928e-24,6.2403570406e-19,4.38336330531e-25,4.32080729458e-18,1.04606158808e-23,1.82833549076e-28,2.95758531517e-23,4.9303898058e-28,7.63000276357e-32,8.45028590534e-24,4.73321704625e-27,1.98268709985e-28,1.08292521595e-23,2.25671781629e-30,8.04141231684e-14,1.78201154135e-24,8.83953051257e-22,1.11437722646e-22,9.99445721496e-26,1.28230547586e-14,1.24079007155e-29,3.32275584395e-22,3.30565182492e-21,2.53541435682e-26,4.02003923856e-13,2.39243681613e-34,3.59227974163e-35,1.75030515526e-14,3.22389550445e-28,2.70322639328e-22,1.29088483625e-25,1.99021389646e-11,3.97943215638e-20,6.75192014539e-25,3.27444227617e-19,1.2046619153e-23,1.65387903388e-24,8.79450563866e-27,2.95093116312e-19,1.56342576689e-13,1.43071656952e-11,7.06588336522e-27,5.26936621507e-13,8.11674139206e-16,5.78814946488e-32,7.7433353876e-16,1.0,1.1341393687e-29,1.98929171746e-11,5.61454376049e-31,3.27559837978e-15,8.09837093219e-12,8.78514859757e-20,1.32274899835e-31,2.32083910826e-33,1.78948479026e-31,1.19606234639e-12,6.51856754677e-34,1.90541793531e-33,1.17868145192e-26,4.21172405889e-26,7.01296966088e-23,6.58119451873e-30,1.65326717364e-24,3.31472072359e-27,1.44901751545e-19,1.3162132648e-27
534,3.96004436925e-14,1.87577201343e-19,4.29215257086e-12,2.49035872219e-13,1.42229479953e-19,9.45915193014e-18,2.24328549031e-18,4.62513572734e-18,6.0931856864e-18,2.57579700051e-19,2.41733228486e-13,1.42245000292e-22,1.11638428045e-20,2.61248759824e-21,4.9637564159e-23,1.47321065619e-17,4.14289144647e-19,2.32009954994e-18,5.95674280301e-13,3.35868151223e-17,6.36759693511e-20,1.90411331502e-18,1.6939338041e-19,4.4332264131e-19,2.08562995602e-15,1.15713830601e-19,1.2088290086e-17,2.33828781397e-14,5.72928342138e-14,7.7515986685e-11,1.73131196879e-11,6.12701494155e-15,5.46925948541e-13,6.18638056914e-17,4.73124178724e-11,5.40440314368e-18,1.17873832859e-17,8.08639988303e-10,6.87990178608e-14,1.90709547484e-16,8.32439256415e-11,7.79762877738e-22,5.79715572421e-12,1.08971469001e-12,1.03012140579e-14,3.07314326464e-16,9.00948510413e-23,3.4995862371e-16,2.60835896532e-18,8.41855127276e-11,1.53612839586e-16,2.42418244565e-18,3.7880774926e-20,8.24374981351e-18,4.10315173765e-13,3.11282388754e-11,1.35958515678e-16,9.7586083518e-16,2.33571320439e-16,2.07070263714e-11,8.10404278e-15,4.98106480507e-08,1.26094605249e-16,1.67278319909e-17,8.80854125805e-15,2.33684396029e-17,1.27857704329e-16,2.98200658611e-10,4.59240794726e-07,0.00016178865917,1.5512507728e-12,1.28428111245e-13,1.45159424303e-13,3.95948790248e-13,6.45793313593e-21,2.97367814441e-15,5.36345967639e-11,2.2568666131e-16,1.46837774231e-20,2.9552100733e-16,1.95845253827e-16,5.43544332807e-12,1.03337542516e-12,1.41759938633e-18,2.83271149593e-12,1.14186842964e-14,3.31756432222e-13,3.8611345024e-12,2.34479916303e-18,1.73464866603e-13,0.999837636948,1.33649515445e-18,3.33712386198e-17,6.44162313758e-20,5.82242780043e-21,1.36781797685e-19,6.56006688858e-14,7.69005258566e-20,1.04100746264e-16
